200.0,0.128822518,0.06642294744444444
200.2,0.117581519,0.08127075499999999
200.4,0.125130467,0.0950231392222222
200.6,0.121737882,0.10746208644444442
200.8,0.104534141,0.1219568252222222
201.0,0.133630268,0.12331933944444443
201.2,0.123771458,0.1249608721111111
201.4,0.111950525,0.1231455791111111
201.6,0.130452649,0.12329696166666665
201.8,0.141085146,0.12463079755555555
202.0,0.132355313,0.12519712344444442
202.2,0.10879283,0.1248071198888889
202.4,0.123100325,0.127535562
202.6,0.116538664,0.12956850166666667
202.8,0.138727201,0.1297497996666667
203.0,0.120261426,0.13103599877777777
203.2,0.136506504,0.13446610144444443
203.4,0.148749106,0.13632256455555553
203.6,0.142716828,0.1370191131111111
203.8,0.143931105,0.1377811491111111
204.0,0.139663754,0.13952283611111113
204.2,0.139808493,0.13850141188888887
204.4,0.122807601,0.1361615618888889
204.6,0.145585525,0.13713321077777776
204.8,0.135936609,0.13625564966666667
205.0,0.127313686,0.1332405073333333
205.2,0.127690456,0.13114663299999998
205.4,0.151461668,0.1308822238888889
205.6,0.136033055,0.13062094700000002
205.8,0.112527473,0.1294607137777778
206.0,0.120963624,0.12995762655555554
206.2,0.120427919,0.1311452787777778
206.4,0.143234033,0.12981317533333334
206.6,0.12549451,0.1312934072222222
206.8,0.131785901,0.1324711411111111
207.0,0.138379326,0.13545199966666666
207.2,0.139472737,0.1364213732222222
207.4,0.149355142,0.13732918877777778
207.6,0.123127078,0.13679418922222222
207.8,0.147791351,0.1369369592222222
208.0,0.129152281,0.1366928421111111
208.2,0.151404373,0.13525065344444445
208.4,0.120679514,0.13248657
208.6,0.133070831,0.13404737744444445
208.8,0.136182272,0.1327937808888889
209.0,0.126493039,0.133156155
209.2,0.124478391,0.12984534255555555
209.4,0.137174345,0.13163422844444442
209.6,0.136508982,0.1338877431111111
209.8,0.132413648,0.13363023255555556
210.0,0.121607061,0.13382922477777778
210.2,0.136779487,0.13682620466666665
210.4,0.153352463,0.13811177155555554
210.6,0.133864677,0.1371306161111111
210.8,0.128283969,0.13754181044444444
211.0,0.15145121,0.14195723844444444
211.2,0.148744447,0.1415263712222222
211.4,0.127678583,0.14101668155555555
211.6,0.136114397,0.1406945891111111
211.8,0.161345913,0.142975633
212.0,0.132901682,0.14195130811111112
212.2,0.148765256,0.14065500366666664
212.4,0.130965845,0.1400692711111111
212.6,0.148813364,0.14153599166666664
212.8,0.142232286,0.139336036
213.0,0.137077707,0.13889260488888888
213.2,0.12240699,0.13841880622222222
213.4,0.149314882,0.13717914666666664
213.6,0.141546312,0.13487561533333334
213.8,0.128910802,0.13508802355555555
214.0,0.144501068,0.13635999833333332
214.2,0.119808909,0.13764438066666668
214.4,0.128081582,0.13585857777777777
214.6,0.14414396,0.13490209755555554
214.8,0.14852548,0.13689309777777778
215.0,0.133966431,0.13534095744444447
215.2,0.133242656,0.13718436388888888
215.4,0.13293799,0.1381164338888889
215.6,0.146829804,0.1383615661111111
215.8,0.130531805,0.13871160833333332
216.0,0.136399567,0.13957695966666664
216.2,0.136470212,0.141122636
216.4,0.14635015,0.1422883424444444
